indicator_id,region_id,date,value
ZSFH,9999,2001-03-31,91499.0936132499
ZSFH,9999,2001-02-28,90941.3457986272
ZSFH,9999,2001-01-31,90547.1411133958
ZSFH,9999,2000-12-31,90044.5061229025
ZSFH,9999,2000-11-30,89554.9184707339
ZSFH,9999,2000-10-31,89164.1148826653
ZSFH,9999,2000-09-30,88610.2024356226
ZSFH,9999,2000-08-31,87873.0653929437
ZSFH,9999,2000-07-31,87190.3701902555
ZSFH,9999,2000-06-30,86774.508028996
ZSFH,9999,2000-05-31,86723.8708719559
ZSFH,9999,2000-04-30,85911.3414484142
ZSFH,9999,2000-03-31,85065.6246605449
ZSFH,9999,2000-02-29,84240.3295343708
ZSFH,9999,2000-01-31,84170.6061871447
ZSFH,9999,1999-12-31,94390.0
ZSFH,9999,1999-11-30,93834.0
ZSFH,9999,1999-10-31,93338.0
ZSFH,9999,1999-09-30,93263.0
ZSFH,9999,1999-08-31,93566.0
ZSFH,9999,1999-07-31,93607.0
ZSFH,9999,1999-06-30,92809.0
ZSFH,9999,1999-05-31,91839.0
ZSFH,9999,1999-04-30,91308.0
ZSFH,9999,1999-03-31,91010.0
ZSFH,9999,1999-02-28,90854.0
ZSFH,9999,1999-01-31,90616.0
ZSFH,9999,1998-12-31,90704.0
ZSFH,9999,1998-11-30,90108.0
ZSFH,9999,1998-10-31,89498.0
ZSFH,9999,1998-09-30,89188.0
ZSFH,9999,1998-08-31,89376.0
ZSFH,9999,1998-07-31,90102.0
ZSFH,9999,1998-06-30,90625.0
ZSFH,9999,1998-05-31,90032.0
ZSFH,9999,1998-04-30,89779.0
ZSFH,9999,1998-03-31,90064.0
ZSFH,9999,1998-02-28,91698.0
ZSFH,9999,1998-01-31,92605.0
ZSFH,9999,1997-12-31,92897.0
ZSFH,9999,1997-11-30,92992.0
ZSFH,9999,1997-10-31,92792.0
ZSFH,9999,1997-09-30,92728.0
ZSFH,9999,1997-08-31,92294.0
ZSFH,9999,1997-07-31,91828.0
ZSFH,9999,1997-06-30,91804.0
ZSFH,9999,1997-05-31,91968.0
ZSFH,9999,1997-04-30,92287.0
ZSFH,9999,1997-03-31,91924.0
ZSFH,9999,1997-02-28,91208.0
ZSFH,9999,1997-01-31,90497.0
ZSFH,9999,1996-12-31,90222.0
ZSFH,9999,1996-11-30,90323.0
ZSFH,9999,1996-10-31,90650.0
ZSFH,9999,1996-09-30,90679.0
ZSFH,9999,1996-08-31,90686.0
ZSFH,9999,1996-07-31,90523.0
ZSFH,9999,1996-06-30,90289.0
ZSFH,9999,1996-05-31,90485.0
ZSFH,9999,1996-04-30,90376.0
ZSFH,9999,1996-03-31,90522.0
ZSFH,9999,1996-02-29,90226.0
ZSFH,9999,1996-01-31,90318.0
ZSFH,99989,2024-06-30,765251.92452974
ZSFH,99989,2024-05-31,763158.838432829
ZSFH,99989,2024-04-30,760413.454496703
ZSFH,99989,2024-03-31,755862.159302904
ZSFH,99989,2024-02-29,751920.127463147
ZSFH,99989,2024-01-31,750272.801480861
ZSFH,99989,2023-12-31,745797.571689223
ZSFH,99989,2023-11-30,742966.70179738
ZSFH,99989,2023-10-31,741153.1682305
ZSFH,99989,2023-09-30,748196.665081162
ZSFH,99989,2023-08-31,756505.685049483
ZSFH,99989,2023-07-31,761315.665662728
ZSFH,99989,2023-06-30,760316.890921282
ZSFH,99989,2023-05-31,756237.111394669
ZSFH,99989,2023-04-30,754078.039640477
ZSFH,99989,2023-03-31,752979.131700029
ZSFH,99989,2023-02-28,758262.586805951
ZSFH,99989,2023-01-31,768588.751423788
ZSFH,99989,2022-12-31,780602.255937962
ZSFH,99989,2022-11-30,788155.552141652
ZSFH,99989,2022-10-31,794802.463771366
ZSFH,99989,2022-09-30,802313.179606688
ZSFH,99989,2022-08-31,795523.855457246
ZSFH,99989,2022-07-31,796612.06779985
ZSFH,99989,2022-06-30,791846.682976868
ZSFH,99989,2022-05-31,778571.625318756
ZSFH,99989,2022-04-30,761195.24835807
ZSFH,99989,2022-03-31,739730.524319968
ZSFH,99989,2022-02-28,718773.037096273
ZSFH,99989,2022-01-31,699586.048106242
ZSFH,99989,2021-12-31,684583.42861409
ZSFH,99989,2021-11-30,673506.230031234
ZSFH,99989,2021-10-31,666460.097137943
ZSFH,99989,2021-09-30,658796.692667394
ZSFH,99989,2021-08-31,650509.81417007
ZSFH,99989,2021-07-31,638220.138870716
ZSFH,99989,2021-06-30,621580.26758112
ZSFH,99989,2021-05-31,604225.205255328
ZSFH,99989,2021-04-30,586038.585048682
ZSFH,99989,2021-03-31,571098.163326875
ZSFH,99989,2021-02-28,556100.415960383
ZSFH,99989,2021-01-31,540968.039234348
ZSFH,99989,2020-12-31,525823.080313949
ZSFH,99989,2020-11-30,511571.295065959
ZSFH,99989,2020-10-31,499060.318961097
ZSFH,99989,2020-09-30,488413.7003474
ZSFH,99989,2020-08-31,480191.625727561
ZSFH,99989,2020-07-31,475042.414297164
ZSFH,99989,2020-06-30,472674.112640912
ZSFH,99989,2020-05-31,469873.584241939
ZSFH,99989,2020-04-30,467331.327920636
ZSFH,99989,2020-03-31,464706.539866616
ZSFH,99989,2020-02-29,462797.91526756
ZSFH,99989,2020-01-31,460246.202526008
ZSFH,99989,2019-12-31,457453.513064861
ZSFH,99989,2019-11-30,454865.217582364
ZSFH,99989,2019-10-31,452754.044881461
ZSFH,99989,2019-09-30,450389.643846302
ZSFH,99989,2019-08-31,447523.148074433
ZSFH,99989,2019-07-31,443215.367099312
ZSFH,99989,2019-06-30,439720.565647884
ZSFH,99989,2019-05-31,437333.493419141
ZSFH,99989,2019-04-30,435066.930232203
ZSFH,99989,2019-03-31,432357.068995162
ZSFH,99989,2019-02-28,429883.403760054
ZSFH,99989,2019-01-31,428945.355981522
ZSFH,99989,2018-12-31,428268.170696817
ZSFH,99989,2018-11-30,427199.739525179
ZSFH,99989,2018-10-31,426400.617692123
ZSFH,99989,2018-09-30,425082.754242259
ZSFH,99989,2018-08-31,422438.087597347
ZSFH,99989,2018-07-31,418758.672326136
ZSFH,99989,2018-06-30,416000.280023418
ZSFH,99989,2018-05-31,414075.563830165
ZSFH,99989,2018-04-30,411396.303273961
ZSFH,99989,2018-03-31,408625.120833218
ZSFH,99989,2018-02-28,406770.880041731
ZSFH,99989,2018-01-31,406258.261874205
ZSFH,99989,2017-12-31,405822.33397598
ZSFH,99989,2017-11-30,405060.588518852
ZSFH,99989,2017-10-31,403796.182975884
ZSFH,99989,2017-09-30,402226.836542422
ZSFH,99989,2017-08-31,400693.437545304
ZSFH,99989,2017-07-31,399119.215360997
ZSFH,99989,2017-06-30,396639.530042736
ZSFH,99989,2017-05-31,393184.991960191
ZSFH,99989,2017-04-30,390016.998078977
ZSFH,99989,2017-03-31,387429.09573178
ZSFH,99989,2017-02-28,385123.163326144
ZSFH,99989,2017-01-31,382580.2029979
ZSFH,99989,2016-12-31,379742.491634497
ZSFH,99989,2016-11-30,377172.185850371
ZSFH,99989,2016-10-31,375518.570552528
ZSFH,99989,2016-09-30,374382.387366122
ZSFH,99989,2016-08-31,373216.86805677
ZSFH,99989,2016-07-31,371759.142306935
ZSFH,99989,2016-06-30,370258.675790955
ZSFH,99989,2016-05-31,369165.052620872
ZSFH,99989,2016-04-30,368391.132204035
ZSFH,99989,2016-03-31,367837.657306546
ZSFH,99989,2016-02-29,366933.580761742
ZSFH,99989,2016-01-31,365253.371376647
ZSFH,99989,2015-12-31,363860.102846706
ZSFH,99989,2015-11-30,362594.769704745
ZSFH,99989,2015-10-31,361357.056008433
ZSFH,99989,2015-09-30,358914.307588313
ZSFH,99989,2015-08-31,356958.685450936
ZSFH,99989,2015-07-31,355873.721472516
ZSFH,99989,2015-06-30,355862.797217041
ZSFH,99989,2015-05-31,354770.487099657
ZSFH,99989,2015-04-30,353695.372669716
ZSFH,99989,2015-03-31,352263.804905629
ZSFH,99989,2015-02-28,352873.712906593
ZSFH,99989,2015-01-31,353301.991645285
ZSFH,99989,2014-12-31,353997.6973391
ZSFH,99989,2014-11-30,353403.72137695
ZSFH,99989,2014-10-31,353034.989839376
ZSFH,99989,2014-09-30,352309.446430622
ZSFH,99989,2014-08-31,292011.0
ZSFH,99989,2014-07-31,290435.0
ZSFH,99989,2014-06-30,287804.0
ZSFH,99989,2014-05-31,284871.0
ZSFH,99989,2014-04-30,283309.0
ZSFH,99989,2014-03-31,282096.0
ZSFH,99989,2014-02-28,283156.0
ZSFH,99989,2014-01-31,283832.0
ZSFH,99989,2013-12-31,284098.0
ZSFH,99989,2013-11-30,281821.0
ZSFH,99989,2013-10-31,280083.0
ZSFH,99989,2013-09-30,277575.0
ZSFH,99989,2013-08-31,275860.0
ZSFH,99989,2013-07-31,275019.0
ZSFH,99989,2013-06-30,274624.0
ZSFH,99989,2013-05-31,273614.0
ZSFH,99989,2013-04-30,271531.0
ZSFH,99989,2013-03-31,269596.0
ZSFH,99989,2013-02-28,265533.0
ZSFH,99989,2013-01-31,261457.0
ZSFH,99989,2012-12-31,258026.0
ZSFH,99989,2012-11-30,257954.0
ZSFH,99989,2012-10-31,257198.0
ZSFH,99989,2012-09-30,256854.0
ZSFH,99989,2012-08-31,255670.0
ZSFH,99989,2012-07-31,255099.0
ZSFH,99989,2012-06-30,254347.0
ZSFH,99989,2012-05-31,254111.0
ZSFH,99989,2012-04-30,254007.0
ZSFH,99989,2012-03-31,254730.0
ZSFH,99989,2012-02-29,256494.0
ZSFH,99989,2012-01-31,258414.0
ZSFH,99989,2011-12-31,259438.0
ZSFH,99989,2011-11-30,259027.0
ZSFH,99989,2011-10-31,259186.0
ZSFH,99989,2011-09-30,259756.0
ZSFH,99989,2011-08-31,260869.0
ZSFH,99989,2011-07-31,260857.0
ZSFH,99989,2011-06-30,261475.0
ZSFH,99989,2011-05-31,262253.0
ZSFH,99989,2011-04-30,264016.0
ZSFH,99989,2011-03-31,265533.0
ZSFH,99989,2011-02-28,266782.0
ZSFH,99989,2011-01-31,267807.0
ZSFH,99989,2010-12-31,268675.0
ZSFH,99989,2010-11-30,268933.0
ZSFH,99989,2010-10-31,269845.0
ZSFH,99989,2010-09-30,271278.0
ZSFH,99989,2010-08-31,273334.0
ZSFH,99989,2010-07-31,275301.0
ZSFH,99989,2010-06-30,275842.0
ZSFH,99989,2010-05-31,275545.0
ZSFH,99989,2010-04-30,274293.0
ZSFH,99989,2010-03-31,273393.0
ZSFH,99989,2010-02-28,272055.0
ZSFH,99989,2010-01-31,270860.0
ZSFH,99989,2009-12-31,268983.0
ZSFH,99989,2009-11-30,270251.0
ZSFH,99989,2009-10-31,270503.0
ZSFH,99989,2009-09-30,271146.0
ZSFH,99989,2009-08-31,269154.0
ZSFH,99989,2009-07-31,268015.0
ZSFH,99989,2009-06-30,268118.0
ZSFH,99989,2009-05-31,269631.0
ZSFH,99989,2009-04-30,272293.0
ZSFH,99989,2009-03-31,273402.0
ZSFH,99989,2009-02-28,276017.0
ZSFH,99989,2009-01-31,278198.0
ZSFH,99989,2008-12-31,283496.0
ZSFH,99989,2008-11-30,284761.0
ZSFH,99989,2008-10-31,286337.0
ZSFH,99989,2008-09-30,284215.0
ZSFH,99989,2008-08-31,285173.0
ZSFH,99989,2008-07-31,285504.0
ZSFH,99989,2008-06-30,287109.0
ZSFH,99989,2008-05-31,287219.0
ZSFH,99989,2008-04-30,286956.0
ZSFH,99989,2008-03-31,287349.0
ZSFH,99989,2008-02-29,286865.0
ZSFH,99989,2008-01-31,287040.0
ZSFH,99989,2007-12-31,286278.0
ZSFH,99989,2007-11-30,286218.0
ZSFH,99989,2007-10-31,285585.0
ZSFH,99989,2007-09-30,285774.0
ZSFH,99989,2007-08-31,285952.0
ZSFH,99989,2007-07-31,284647.0
ZSFH,99989,2007-06-30,282739.0
ZSFH,99989,2007-05-31,280661.0
ZSFH,99989,2007-04-30,280009.0
ZSFH,99989,2007-03-31,278765.0
ZSFH,99989,2007-02-28,277781.0
ZSFH,99989,2007-01-31,276336.0
ZSFH,99989,2006-12-31,273195.0
ZSFH,99989,2006-11-30,270052.0
ZSFH,99989,2006-10-31,265601.0
ZSFH,99989,2006-09-30,263617.0
ZSFH,99989,2006-08-31,260326.0
ZSFH,99989,2006-07-31,259025.0
ZSFH,99989,2006-06-30,255260.0
ZSFH,99989,2006-05-31,251674.0
ZSFH,99989,2006-04-30,246547.0
ZSFH,99989,2006-03-31,242598.0
ZSFH,99989,2006-02-28,238476.0
ZSFH,99989,2006-01-31,234391.0
ZSFH,99989,2005-12-31,231231.0
ZSFH,99989,2005-11-30,228296.0
ZSFH,99989,2005-10-31,226307.0
ZSFH,99989,2005-09-30,222908.0
ZSFH,99989,2005-08-31,219871.0
ZSFH,99989,2005-07-31,216129.0
ZSFH,99989,2005-06-30,213925.0
ZSFH,99989,2005-05-31,212661.0
ZSFH,99989,2005-04-30,212434.0
ZSFH,99988,2022-02-28,275300.0
ZSFH,99988,2022-01-31,269942.0
ZSFH,99988,2021-12-31,265297.0
ZSFH,99988,2021-11-30,260305.0
ZSFH,99988,2021-10-31,254685.0
ZSFH,99988,2021-09-30,247413.0
ZSFH,99988,2021-08-31,239543.0
ZSFH,99988,2021-07-31,149130.0
ZSFH,99988,2021-06-30,146500.0
ZSFH,99988,2021-05-31,144733.0
ZSFH,99988,2021-04-30,131988.0
ZSFH,99988,2021-03-31,130462.0
ZSFH,99988,2021-02-28,134648.0
ZSFH,99988,2021-01-31,132013.0
ZSFH,99988,2020-12-31,129770.0
ZSFH,99988,2020-11-30,129984.0
ZSFH,99988,2020-10-31,128364.0
ZSFH,99988,2020-09-30,127558.0
ZSFH,99988,2020-08-31,135360.0
ZSFH,99988,2020-07-31,129040.0
ZSFH,99988,2020-06-30,135398.0
ZSFH,99988,2020-05-31,135367.0
ZSFH,99988,2020-04-30,149384.0
ZSFH,99988,2020-03-31,148505.0
ZSFH,99988,2020-02-29,147893.0
ZSFH,99988,2020-01-31,147703.0
ZSFH,99988,2019-12-31,148207.0
ZSFH,99988,2019-11-30,148996.0
ZSFH,99988,2019-10-31,149269.0
ZSFH,99988,2019-09-30,149069.0
ZSFH,99988,2019-08-31,148136.0
ZSFH,99988,2019-07-31,147752.0
ZSFH,99988,2019-06-30,148393.0
ZSFH,99988,2019-05-31,148652.0
ZSFH,99988,2019-04-30,148276.0
ZSFH,99988,2019-03-31,146311.0
ZSFH,99988,2019-02-28,144372.0
ZSFH,99988,2019-01-31,141959.0
ZSFH,99988,2018-12-31,139553.0
ZSFH,99988,2018-11-30,137320.0
ZSFH,99988,2018-10-31,135786.0
ZSFH,99988,2018-09-30,133716.0
ZSFH,99988,2018-08-31,132315.0
ZSFH,99988,2018-07-31,131532.0
ZSFH,99988,2018-06-30,131397.0
ZSFH,99988,2018-05-31,131810.0
ZSFH,99988,2018-04-30,131692.0
ZSFH,99988,2018-03-31,132412.0
ZSFH,99988,2018-02-28,132965.0
ZSFH,99988,2018-01-31,133322.0
ZSFH,99988,2017-12-31,132475.0
ZSFH,99988,2017-11-30,131080.0
ZSFH,99988,2017-10-31,130498.0
ZSFH,99988,2017-09-30,132186.0
ZSFH,99988,2017-08-31,134153.0
ZSFH,99988,2017-07-31,134836.0
ZSFH,99988,2017-06-30,132973.0
ZSFH,99988,2017-05-31,130803.0
ZSFH,99988,2017-04-30,128656.0
ZSFH,99988,2017-03-31,127211.0
ZSFH,99988,2017-02-28,125742.0
ZSFH,99988,2017-01-31,125370.0
ZSFH,99988,2016-12-31,125631.0
ZSFH,99988,2016-11-30,126282.0
ZSFH,99988,2016-10-31,125743.0
ZSFH,99988,2016-09-30,124752.0
ZSFH,99988,2016-08-31,124220.0
ZSFH,99988,2016-07-31,124549.0
ZSFH,99988,2016-06-30,125617.0
ZSFH,99988,2016-05-31,125974.0
ZSFH,99988,2016-04-30,126122.0
ZSFH,99988,2016-03-31,125096.0
ZSFH,99988,2016-02-29,123843.0
ZSFH,99988,2016-01-31,122405.0
ZSFH,99988,2015-12-31,120775.0
ZSFH,99988,2015-11-30,118772.0
ZSFH,99988,2015-10-31,116713.0
ZSFH,99988,2015-09-30,114980.0
ZSFH,99988,2015-08-31,113003.0
ZSFH,99988,2015-07-31,111116.0
ZSFH,99988,2015-06-30,109635.0
ZSFH,99988,2015-05-31,108608.0
ZSFH,99988,2015-04-30,107646.0
ZSFH,99988,2015-03-31,107052.0
ZSFH,99988,2015-02-28,106697.0
ZSFH,99988,2015-01-31,105951.0
ZSFH,99988,2014-12-31,105315.0
ZSFH,99988,2014-11-30,104939.0
ZSFH,99988,2014-10-31,105295.0
ZSFH,99988,2014-09-30,105088.0
ZSFH,99988,2014-08-31,104668.0
ZSFH,99988,2014-07-31,104049.0
ZSFH,99988,2014-06-30,103220.0
ZSFH,99988,2014-05-31,102525.0
ZSFH,99988,2014-04-30,101676.0
ZSFH,99988,2014-03-31,100991.0
ZSFH,99988,2014-02-28,99583.0
ZSFH,99988,2014-01-31,98785.0
ZSFH,99988,2013-12-31,97651.0
ZSFH,99988,2013-11-30,97423.0
ZSFH,99988,2013-10-31,96816.0
ZSFH,99988,2013-09-30,96609.0
ZSFH,99988,2013-08-31,96202.0
ZSFH,99988,2013-07-31,95993.0
ZSFH,99988,2013-06-30,96264.0
ZSFH,99988,2013-05-31,96087.0
ZSFH,99988,2013-04-30,95926.0
ZSFH,99988,2013-03-31,95688.0
ZSFH,99988,2013-02-28,96206.0
ZSFH,99988,2013-01-31,96427.0
ZSFH,99988,2012-12-31,96211.0
ZSFH,99988,2012-11-30,95559.0
ZSFH,99988,2012-10-31,94688.0
ZSFH,99988,2012-09-30,94004.0
ZSFH,99988,2012-08-31,93742.0
ZSFH,99988,2012-07-31,93295.0
ZSFH,99988,2012-06-30,92849.0
ZSFH,99988,2012-05-31,92462.0
ZSFH,99988,2012-04-30,92894.0
ZSFH,99988,2012-03-31,93087.0
ZSFH,99988,2012-02-29,93453.0
ZSFH,99988,2012-01-31,93535.0
ZSFH,99988,2011-12-31,94477.0
ZSFH,99988,2011-11-30,95100.0
ZSFH,99988,2011-10-31,95958.0
ZSFH,99988,2011-09-30,96448.0
ZSFH,99988,2011-08-31,96778.0
ZSFH,99988,2011-07-31,97105.0
ZSFH,99988,2011-06-30,96922.0
ZSFH,99988,2011-05-31,97140.0
ZSFH,99988,2011-04-30,97258.0
ZSFH,99988,2011-03-31,97708.0
ZSFH,99988,2011-02-28,97837.0
ZSFH,99988,2011-01-31,97849.0
ZSFH,99988,2010-12-31,98173.0
ZSFH,99988,2010-11-30,99356.0
ZSFH,99988,2010-10-31,100786.0
ZSFH,99988,2010-09-30,102288.0
ZSFH,99988,2010-08-31,102437.0
ZSFH,99988,2010-07-31,102713.0
ZSFH,99988,2010-06-30,102326.0
ZSFH,99988,2010-05-31,102703.0
ZSFH,99988,2010-04-30,102295.0
ZSFH,99988,2010-03-31,102405.0
ZSFH,99988,2010-02-28,102051.0
ZSFH,99988,2010-01-31,102186.0
ZSFH,99988,2009-12-31,101753.0
ZSFH,99988,2009-11-30,100971.0
ZSFH,99988,2009-10-31,100007.0
ZSFH,99988,2009-09-30,99194.0
ZSFH,99988,2009-08-31,99413.0
ZSFH,99988,2009-07-31,99605.0
ZSFH,99988,2009-06-30,100541.0
ZSFH,99988,2009-05-31,100739.0
ZSFH,99988,2009-04-30,101420.0
ZSFH,99988,2009-03-31,101645.0
ZSFH,99988,2009-02-28,102055.0
ZSFH,99988,2009-01-31,102201.0
ZSFH,99987,2024-06-30,703037.853692172
ZSFH,99987,2024-05-31,698191.683441323
ZSFH,99987,2024-04-30,693028.614146898
ZSFH,99987,2024-03-31,688797.472909285
ZSFH,99987,2024-02-29,685971.025649568
ZSFH,99987,2024-01-31,685100.2991395
ZSFH,99987,2023-12-31,685151.067835406
ZSFH,99987,2023-11-30,687140.22054308
ZSFH,99987,2023-10-31,690780.141110015
ZSFH,99987,2023-09-30,695640.840487961
ZSFH,99987,2023-08-31,699946.22255224
ZSFH,99987,2023-07-31,701975.912467914
ZSFH,99987,2023-06-30,702291.942129883
ZSFH,99987,2023-05-31,698722.284939585
ZSFH,99987,2023-04-30,693622.363332013
ZSFH,99987,2023-03-31,689079.001077704
ZSFH,99987,2023-02-28,688599.648245902
ZSFH,99987,2023-01-31,692078.209728042
ZSFH,99987,2022-12-31,698635.201434617
ZSFH,99987,2022-11-30,703981.817618349
ZSFH,99987,2022-10-31,707301.981162988
ZSFH,99987,2022-09-30,707170.243657286
ZSFH,99987,2022-08-31,709648.824976182
ZSFH,99987,2022-07-31,710441.898532125
ZSFH,99987,2022-06-30,710169.56583757
ZSFH,99987,2022-05-31,705193.0741085
ZSFH,99987,2022-04-30,697348.253970011
ZSFH,99987,2022-03-31,685328.358620539
ZSFH,99987,2022-02-28,671397.531934608
ZSFH,99987,2022-01-31,660237.750826049
ZSFH,99987,2021-12-31,651906.983234858
ZSFH,99987,2021-11-30,647191.472970899
ZSFH,99987,2021-10-31,642537.3919804
ZSFH,99987,2021-09-30,639367.040644464
ZSFH,99987,2021-08-31,633818.756224435
ZSFH,99987,2021-07-31,624709.83754167
ZSFH,99987,2021-06-30,610285.427370277
ZSFH,99987,2021-05-31,596008.488916114
ZSFH,99987,2021-04-30,584373.28986635
ZSFH,99987,2021-03-31,573782.842430885
ZSFH,99987,2021-02-28,562820.062949057
ZSFH,99987,2021-01-31,550757.363190608
ZSFH,99987,2020-12-31,539467.152515092
ZSFH,99987,2020-11-30,529413.278539837
ZSFH,99987,2020-10-31,518991.197623819
ZSFH,99987,2020-09-30,509198.530302618
ZSFH,99987,2020-08-31,499795.177306199
ZSFH,99987,2020-07-31,494071.495590835
ZSFH,99987,2020-06-30,491079.870990003
ZSFH,99987,2020-05-31,488342.985724435
ZSFH,99987,2020-04-30,484577.516483334
ZSFH,99987,2020-03-31,480128.508929248
ZSFH,99987,2020-02-29,476790.343527851
ZSFH,99987,2020-01-31,474037.868823377
ZSFH,99987,2019-12-31,471641.534082606
ZSFH,99987,2019-11-30,468496.213701289
ZSFH,99987,2019-10-31,465018.328673176
ZSFH,99987,2019-09-30,461227.403602132
ZSFH,99987,2019-08-31,457719.433595102
ZSFH,99987,2019-07-31,453332.905625061
ZSFH,99987,2019-06-30,448226.266266893
ZSFH,99987,2019-05-31,443484.640918816
ZSFH,99987,2019-04-30,439512.728936642
ZSFH,99987,2019-03-31,436503.890734467
ZSFH,99987,2019-02-28,433539.991301564
ZSFH,99987,2019-01-31,430756.049122382
ZSFH,99987,2018-12-31,427284.360855686
ZSFH,99987,2018-11-30,423929.249486122
ZSFH,99987,2018-10-31,420982.788991239
ZSFH,99987,2018-09-30,418512.491649801
ZSFH,99987,2018-08-31,414562.372167054
ZSFH,99987,2018-07-31,410171.63913563
ZSFH,99987,2018-06-30,405071.66682439
ZSFH,99987,2018-05-31,401844.707222107
ZSFH,99987,2018-04-30,398797.600681335
ZSFH,99987,2018-03-31,396441.743285221
ZSFH,99987,2018-02-28,393707.469957143
ZSFH,99987,2018-01-31,391421.600909921
ZSFH,99987,2017-12-31,389047.224967853
ZSFH,99987,2017-11-30,386473.340239329
ZSFH,99987,2017-10-31,383244.978272938
ZSFH,99987,2017-09-30,381134.839520176
ZSFH,99987,2017-08-31,378462.0793252
ZSFH,99987,2017-07-31,376015.197632074
ZSFH,99987,2017-06-30,373076.159260295
ZSFH,99987,2017-05-31,370584.082980884
ZSFH,99987,2017-04-30,367957.829264683
ZSFH,99987,2017-03-31,364984.814413549
ZSFH,99987,2017-02-28,361643.819350557
ZSFH,99987,2017-01-31,358380.703849653
ZSFH,99987,2016-12-31,356047.859346359
ZSFH,99987,2016-11-30,354368.131014896
ZSFH,99987,2016-10-31,353552.026157532
ZSFH,99987,2016-09-30,352588.657907605
ZSFH,99987,2016-08-31,351595.274621917
ZSFH,99987,2016-07-31,350187.061642678
ZSFH,99987,2016-06-30,348402.736124538
ZSFH,99987,2016-05-31,346214.690284876
ZSFH,99987,2016-04-30,344162.828601618
ZSFH,99987,2016-03-31,342284.750566572
ZSFH,99987,2016-02-29,341213.930890081
ZSFH,99987,2016-01-31,339790.066057855
ZSFH,99987,2015-12-31,337465.952493101
ZSFH,99987,2015-11-30,332885.054448181
ZSFH,99987,2015-10-31,328315.199850218
ZSFH,99987,2015-09-30,324697.386748822
ZSFH,99987,2015-08-31,322235.402143174
ZSFH,99987,2015-07-31,318873.889176273
ZSFH,99987,2015-06-30,313909.901527701
ZSFH,99987,2015-05-31,309568.572299345
ZSFH,99987,2015-04-30,306612.107760057
ZSFH,99987,2015-03-31,305523.764923956
ZSFH,99987,2015-02-28,305289.423542539
ZSFH,99987,2015-01-31,305100.613042863
ZSFH,99987,2014-12-31,303705.683701777
ZSFH,99987,2014-11-30,301819.857783919
ZSFH,99987,2014-10-31,300077.059271549
ZSFH,99987,2014-09-30,300000.103719342
ZSFH,99987,2014-08-31,300715.830886078
ZSFH,99987,2014-07-31,301105.554847574
ZSFH,99987,2014-06-30,299913.658742272
ZSFH,99987,2014-05-31,297367.740646634
ZSFH,99987,2014-04-30,294194.523505897
ZSFH,99987,2014-03-31,291908.523715252
ZSFH,99987,2014-02-28,289764.889277941
ZSFH,99987,2014-01-31,288725.640567598
ZSFH,99987,2013-12-31,287984.449131254
ZSFH,99987,2013-11-30,287274.349159214
ZSFH,99987,2013-10-31,285892.395199197
ZSFH,99987,2013-09-30,284792.268768711
ZSFH,99987,2013-08-31,284392.476626305
ZSFH,99987,2013-07-31,283773.06147908
ZSFH,99987,2013-06-30,282450.789473234
ZSFH,99987,2013-05-31,280715.758307433
ZSFH,99987,2013-04-30,278158.367032783
ZSFH,99987,2013-03-31,274812.472856199
ZSFH,99987,2013-02-28,271625.88531624
ZSFH,99987,2013-01-31,268610.778268623
ZSFH,99987,2012-12-31,266333.849494116
ZSFH,99987,2012-11-30,264566.907796957
ZSFH,99987,2012-10-31,263325.007016544
ZSFH,99987,2012-09-30,263743.693982842
ZSFH,99987,2012-08-31,264420.307382565
ZSFH,99987,2012-07-31,265505.931313206
ZSFH,99987,2012-06-30,265377.843608114
ZSFH,99987,2012-05-31,264695.199815874
ZSFH,99987,2012-04-30,263127.656869462
ZSFH,99987,2012-03-31,260993.619220143
ZSFH,99987,2012-02-29,257461.055424007
ZSFH,99987,2012-01-31,254923.858309253
ZSFH,99987,2011-12-31,253750.358987422
ZSFH,99987,2011-11-30,254321.997191667
ZSFH,99987,2011-10-31,255361.64706721
ZSFH,99987,2011-09-30,255685.375142515
ZSFH,99987,2011-08-31,255612.374835817
ZSFH,99987,2011-07-31,255417.920532464
ZSFH,99987,2011-06-30,255631.231073478
ZSFH,99987,2011-05-31,257048.645605212
ZSFH,99987,2011-04-30,258461.720868865
ZSFH,99987,2011-03-31,260285.006246339
ZSFH,99987,2011-02-28,262533.055119987
ZSFH,99987,2011-01-31,265030.071414686
ZSFH,99987,2010-12-31,267579.0717582
ZSFH,99987,2010-11-30,268550.721665575
ZSFH,99987,2010-10-31,269062.341815574
ZSFH,99987,2010-09-30,269196.337442346
ZSFH,99987,2010-08-31,269824.416544427
ZSFH,99987,2010-07-31,270279.840923064
ZSFH,99987,2010-06-30,270534.043746963
ZSFH,99987,2010-05-31,271614.044488235
ZSFH,99987,2010-04-30,273390.562738303
ZSFH,99987,2010-03-31,275797.424956286
ZSFH,99987,2010-02-28,278031.133297488
ZSFH,99987,2010-01-31,279957.173639873
ZSFH,99987,2009-12-31,281416.789114319
ZSFH,99987,2009-11-30,281874.609397744
ZSFH,99987,2009-10-31,281174.333363728
ZSFH,99987,2009-09-30,278690.826866887
ZSFH,99987,2009-08-31,277512.028442117
ZSFH,99987,2009-07-31,278256.307652363
ZSFH,99987,2009-06-30,281343.233466249
ZSFH,99987,2009-05-31,284744.094808145
ZSFH,99987,2009-04-30,286377.416788338
